id,compound_id,base_rdkit_smiles,relation,aval,source,moe_washed,%C,FCharge,Weight,RBC
1450,125605986,O=C(NCc1ccc(C(=O)N)cc1)[C@@](NC(=O)CCCCC)c1ccc(OCc2cc(OC)ccc2)cc1,,0,west_nile_protease_curated_inactive.csv,O=C(NCc1ccc(C(=O)N)cc1)[C@@](NC(=O)CCCCC)c1ccc(OCc2cc(OC)ccc2)cc1,100,0,517.62598,14
1451,125605932,O=C(NCc1ccc(C(=O)N)cc1)[C@@](NC(=O)CCCCC)c1ccc(OCc2ccccc2)cc1,,0,west_nile_protease_curated_inactive.csv,O=C(NCc1ccc(C(=O)N)cc1)[C@@](NC(=O)CCCCC)c1ccc(OCc2ccccc2)cc1,100,0,487.59998,13
1452,125605977,O=C(NCc1ccc(C(=O)N)cc1)[C@@](NC(=O)CCCCC)c1ccccc1,,0,west_nile_protease_curated_inactive.csv,O=C(NCc1ccc(C(=O)N)cc1)[C@@](NC(=O)CCCCC)c1ccccc1,100,0,381.47598,10
1453,125137136,O=C(NCc1ccc(CN(C)C)cc1)[C@@](NC(=O)CCCCC)c1ccc(OCc2ccccc2)cc1,,0,west_nile_protease_curated_inactive.csv,O=C(NCc1ccc(C[N+](C)C)cc1)[C@@](NC(=O)CCCCC)c1ccc(OCc2ccccc2)cc1,99.66436,1,501.67099,14
1454,125605918,Clc1ccc(CNC(=O)[C@@](NC(=O)CCCCC)c2ccc(OCc3ccccc3)cc2)cc1,,0,west_nile_protease_curated_inactive.csv,Clc1ccc(CNC(=O)[C@@](NC(=O)CCCCC)c2ccc(OCc3ccccc3)cc2)cc1,100,0,479.01999,12
1455,125137131,O=C(NCc1ccc(N)cc1)[C@@](NC(=O)CCCCC)c1ccc(OCc2ccccc2)cc1,,0,west_nile_protease_curated_inactive.csv,O=C(NCc1ccc(N)cc1)[C@@](NC(=O)CCCCC)c1ccc(OCc2ccccc2)cc1,100,0,459.59,12
1456,125137132,O=C(NCc1cnc(N)cc1)[C@@](NC(=O)CCCCC)c1ccc(OCc2ccccc2)cc1,,0,west_nile_protease_curated_inactive.csv,O=C(NCc1cnc(N)cc1)[C@@](NC(=O)CCCCC)c1ccc(OCc2ccccc2)cc1,96.601624,0,460.578,12
1457,125137495,O=C(NCc1ccc(NC(=N)N)cc1)[C@@](NC(=O)CCCCC)c1ccc(OCc2ccc(C#N)cc2)cc1,,0,west_nile_protease_curated_inactive.csv,O=C(NCc1ccc(NC(=[N+])N)cc1)[C@@](NC(=O)CCCCC)c1ccc(OCc2ccc(C#N)cc2)cc1,99.101807,1,526.64099,13
1458,125137494,O=C(NCc1ccc(NC(=N)N)cc1)[C@@](NC(=O)CCCCC)c1ccc(OCc2cc(OC)ccc2)cc1,,0,west_nile_protease_curated_inactive.csv,O=C(NCc1ccc(NC(=[N+])N)cc1)[C@@](NC(=O)CCCCC)c1ccc(OCc2cc(OC)ccc2)cc1,99.101807,1,531.65698,14
1459,125605947,O=C(NCc1ccc(NC(=N)N)cc1)[C@@](NC(=O)CCCCC)c1ccc(Oc2ccccc2)cc1,,0,west_nile_protease_curated_inactive.csv,O=C(NCc1ccc(NC(=[N+])N)cc1)[C@@](NC(=O)CCCCC)c1ccc(Oc2ccccc2)cc1,99.101761,1,487.604,12
1460,125137490,O=C(NCc1ccc(NC(=N)N)cc1)[C@@](NC(=O)CCCCC)c1ccccc1,,0,west_nile_protease_curated_inactive.csv,O=C(NCc1ccc(NC(=[N+])N)cc1)[C@@](NC(=O)CCCCC)c1ccccc1,99.101807,1,395.50699,10
1461,125137137,O=C(NCc1ccc(NC(=O)CN)cc1)[C@@](NC(=O)CCCCC)c1ccc(OCc2ccccc2)cc1,,0,west_nile_protease_curated_inactive.csv,O=C(NCc1ccc(NC(=O)CN)cc1)[C@@](NC(=O)CCCCC)c1ccc(OCc2ccccc2)cc1,53.853958,0,516.64197,14
1462,125137144,O=C(Nc1ccc(CNC(=O)[C@@](NC(=O)CCCCC)c2ccc(OCc3ccccc3)cc2)cc1)N,,0,west_nile_protease_curated_inactive.csv,O=C(Nc1ccc(CNC(=O)[C@@](NC(=O)CCCCC)c2ccc(OCc3ccccc3)cc2)cc1)N,100,0,502.61499,13
1463,125605920,O=C(NCc1ccc(OC)cc1)[C@@](NC(=O)CCCCC)c1ccc(OCc2ccccc2)cc1,,0,west_nile_protease_curated_inactive.csv,O=C(NCc1ccc(OC)cc1)[C@@](NC(=O)CCCCC)c1ccc(OCc2ccccc2)cc1,100,0,474.60098,13
1464,125605922,O=C(NCc1ccc(OCc2ccccc2)cc1)[C@@](NC(=O)CCCCC)c1ccc(OCc2ccccc2)cc1,,0,west_nile_protease_curated_inactive.csv,O=C(NCc1ccc(OCc2ccccc2)cc1)[C@@](NC(=O)CCCCC)c1ccc(OCc2ccccc2)cc1,100,0,550.69897,15
1465,125605898,O=C(NCc1cc2[nH]nc(N)c2cc1)[C@@](NC(=O)CCCCC)c1ccc(OCc2ccccc2)cc1,,0,west_nile_protease_curated_inactive.csv,O=C(NCc1cc2[nH]nc(N)c2cc1)[C@@](NC(=O)CCCCC)c1ccc(OCc2ccccc2)cc1,95.631378,0,499.61499,12
1466,125605944,O=C(NCc1cc(B(O)O)ccc1)[C@@](NC(=O)CCCCC)c1ccc(OCc2ccccc2)cc1,,0,west_nile_protease_curated_inactive.csv,O=C(NCc1cc(B(O)O)ccc1)[C@@](NC(=O)CCCCC)c1ccc(OCc2ccccc2)cc1,100,0,488.392,13
1467,125137143,O=C(NCc1cc(CNC(=N)N)ccc1)[C@@](NC(=O)CCCCC)c1ccc(OCc2ccccc2)cc1,,0,west_nile_protease_curated_inactive.csv,O=C(NCc1cc(CNC(=[N+])N)ccc1)[C@@](NC(=O)CCCCC)c1ccc(OCc2ccccc2)cc1,99.784348,1,515.65802,14
1468,125605921,O=C(NCc1cc(OC)ccc1)[C@@](NC(=O)CCCCC)c1ccc(OCc2ccccc2)cc1,,0,west_nile_protease_curated_inactive.csv,O=C(NCc1cc(OC)ccc1)[C@@](NC(=O)CCCCC)c1ccc(OCc2ccccc2)cc1,100,0,474.60098,13
1469,125137126,O=C(NCc1ccccc1)[C@@](NC(=O)CCCCC)c1ccc(OCc2ccccc2)cc1,,0,west_nile_protease_curated_inactive.csv,O=C(NCc1ccccc1)[C@@](NC(=O)CCCCC)c1ccc(OCc2ccccc2)cc1,100,0,444.57498,12
1470,125137127,O=C(NCc1ccncc1)[C@@](NC(=O)CCCCC)c1ccc(OCc2ccccc2)cc1,,0,west_nile_protease_curated_inactive.csv,O=C(NCc1ccncc1)[C@@](NC(=O)CCCCC)c1ccc(OCc2ccccc2)cc1,98.433487,0,445.56299,12
1471,125605933,O=C(NNc1ccc(C(=O)N)cc1)[C@@](NC(=O)CCCCC)c1ccc(OCc2ccccc2)cc1,,0,west_nile_protease_curated_inactive.csv,O=C(NNc1ccc(C(=O)N)cc1)[C@@](NC(=O)CCCCC)c1ccc(OCc2ccccc2)cc1,99.999657,0,488.58798,13
1472,125137121,O=C(N[C@](C(=O)N)CCCCN)[C@@](NC(=O)CCCCC)c1ccc(OCc2ccccc2)cc1,,0,west_nile_protease_curated_inactive.csv,O=C(N[C@](C(=O)N)CCCC[N+])[C@@](NC(=O)CCCCC)c1ccc(OCc2ccccc2)cc1,99.91803,1,482.625,16
1473,125605928,O=C(Nc1ccc(C(=O)N)cc1)[C@@](NC(=O)CCCCC)c1ccc(OCc2ccccc2)cc1,,0,west_nile_protease_curated_inactive.csv,O=C(Nc1ccc(C(=O)N)cc1)[C@@](NC(=O)CCCCC)c1ccc(OCc2ccccc2)cc1,100,0,473.573,12
1474,125605931,O=C(Nc1ccc(CC(=O)N)cc1)[C@@](NC(=O)CCCCC)c1ccc(OCc2ccccc2)cc1,,0,west_nile_protease_curated_inactive.csv,O=C(Nc1ccc(CC(=O)N)cc1)[C@@](NC(=O)CCCCC)c1ccc(OCc2ccccc2)cc1,100,0,487.59998,13
1475,125137133,O=C(Nc1ccc(CN)cc1)[C@@](NC(=O)CCCCC)c1ccc(OCc2ccccc2)cc1,,0,west_nile_protease_curated_inactive.csv,O=C(Nc1ccc(C[N+])cc1)[C@@](NC(=O)CCCCC)c1ccc(OCc2ccccc2)cc1,99.712654,1,459.59,12
1476,125605923,O=C(Nc1ccc(CO)cc1)[C@@](NC(=O)CCCCC)c1ccc(OCc2ccccc2)cc1,,0,west_nile_protease_curated_inactive.csv,O=C(Nc1ccc(CO)cc1)[C@@](NC(=O)CCCCC)c1ccc(OCc2ccccc2)cc1,100,0,460.57397,12
1477,125137130,O=C(Nc1ccc(N)cc1)[C@@](NC(=O)CCCCC)c1ccc(OCc2ccccc2)cc1,,0,west_nile_protease_curated_inactive.csv,O=C(Nc1ccc(N)cc1)[C@@](NC(=O)CCCCC)c1ccc(OCc2ccccc2)cc1,100,0,445.56299,11
1478,125605919,O=C(Nc1ccc(OC)cc1)[C@@](NC(=O)CCCCC)c1ccc(OCc2ccccc2)cc1,,0,west_nile_protease_curated_inactive.csv,O=C(Nc1ccc(OC)cc1)[C@@](NC(=O)CCCCC)c1ccc(OCc2ccccc2)cc1,100,0,460.57397,12
1479,125605940,S(=O)(=O)(C)c1ccc(NC(=O)[C@@](NC(=O)CCCCC)c2ccc(OCc3ccccc3)cc2)cc1,,0,west_nile_protease_curated_inactive.csv,S(=O)(=O)(C)c1ccc(NC(=O)[C@@](NC(=O)CCCCC)c2ccc(OCc3ccccc3)cc2)cc1,100,0,508.63898,12
1480,125137128,O=C(Nc1cc2c([nH]nc2)cc1)[C@@](NC(=O)CCCCC)c1ccc(OCc2ccccc2)cc1,,0,west_nile_protease_curated_inactive.csv,O=C(Nc1cc2c([nH]nc2)cc1)[C@@](NC(=O)CCCCC)c1ccc(OCc2ccccc2)cc1,80.394905,0,470.573,11
1481,125605941,O=C(Nc1cc(B(O)O)ccc1)[C@@](NC(=O)CCCCC)c1ccc(OCc2ccccc2)cc1,,0,west_nile_protease_curated_inactive.csv,O=C(Nc1cc(B(O)O)ccc1)[C@@](NC(=O)CCCCC)c1ccc(OCc2ccccc2)cc1,100,0,474.36499,12
1482,125606016,Clc1c(COc2ccc([C@](NC(=O)CCCCC)C(=O)Nc3cc(C(=O)N)ccc3)cc2)c(Cl)ccc1,,0,west_nile_protease_curated_inactive.csv,Clc1c(COc2ccc([C@](NC(=O)CCCCC)C(=O)Nc3cc(C(=O)N)ccc3)cc2)c(Cl)ccc1,100,0,542.46301,12
1483,125605929,O=C(Nc1cc(C(=O)N)ccc1)[C@@](NC(=O)CCCCC)c1ccc(OCc2ccccc2)cc1,,0,west_nile_protease_curated_inactive.csv,O=C(Nc1cc(C(=O)N)ccc1)[C@@](NC(=O)CCCCC)c1ccc(OCc2ccccc2)cc1,100,0,473.573,12
1484,125605930,O=C(Nc1c(C(=O)N)cccc1)[C@@](NC(=O)CCCCC)c1ccc(OCc2ccccc2)cc1,,0,west_nile_protease_curated_inactive.csv,O=C(Nc1c(C(=O)N)cccc1)[C@@](NC(=O)CCCCC)c1ccc(OCc2ccccc2)cc1,100,0,473.573,12
1485,125605945,O=[N+]([O-])c1cc2sc(NC(=O)[C@@](NC(=O)CCCCC)c3ccc(OCc4ccccc4)cc3)nc2cc1,,0,west_nile_protease_curated_inactive.csv,O=[N+]([O-])c1cc2sc(NC(=O)[C@@](NC(=O)CCCCC)c3ccc(OCc4ccccc4)cc3)nc2cc1,100,0,532.62097,12
1486,125606053,O=C(OCc1ccc(B(O)O)cc1)[C@@](NC(=O)CCCCC)c1ccc(OCc2ccccc2)cc1,,0,west_nile_protease_curated_inactive.csv,O=C(OCc1ccc(B(O)O)cc1)[C@@](NC(=O)CCCCC)c1ccc(OCc2ccccc2)cc1,100,0,489.37598,13
1487,125605993,O=C(NCc1ccc(C(=O)N)cc1)[C@@](NC(=O)CCCCCC)c1ccc(OCc2ccccc2)cc1,,0,west_nile_protease_curated_inactive.csv,O=C(NCc1ccc(C(=O)N)cc1)[C@@](NC(=O)CCCCCC)c1ccc(OCc2ccccc2)cc1,100,0,501.62698,14
1488,125606017,O=C(Nc1cc(C(=O)N)ccc1)[C@@](NC(=O)CCCCCCC)c1ccc(OCc2ccccc2)cc1,,0,west_nile_protease_curated_inactive.csv,O=C(Nc1cc(C(=O)N)ccc1)[C@@](NC(=O)CCCCCCC)c1ccc(OCc2ccccc2)cc1,100,0,501.62698,14
1489,125605995,S(=O)(=O)(N[C@](C(=O)NCc1ccc(C(=O)N)cc1)c1ccc(OCc2ccccc2)cc1)CCCCCCC,,0,west_nile_protease_curated_inactive.csv,S(=O)(=O)(N[C@](C(=O)NCc1ccc(C(=O)N)cc1)c1ccc(OCc2ccccc2)cc1)CCCCCCC,99.83728,0,551.70801,16
1490,125605996,O=C(NCc1ccc(C(=O)N)cc1)[C@@](NCCCCCC)c1ccc(OCc2ccccc2)cc1,,0,west_nile_protease_curated_inactive.csv,O=C(NCc1ccc(C(=O)N)cc1)[C@@]([N+]CCCCCC)c1ccc(OCc2ccccc2)cc1,68.273094,1,473.617,14
1491,125606062,O=C(NCCCCC)[C@](N)c1ccc(OCc2ccccc2)cc1,,0,west_nile_protease_curated_inactive.csv,O=C(NCCCCC)[C@]([N+])c1ccc(OCc2ccccc2)cc1,52.668697,1,326.44,9
1492,125606066,O=C(NCCCCC)[C@](NC(=O)C1CCNCC1)c1ccc(OCc2ccccc2)cc1,,0,west_nile_protease_curated_inactive.csv,O=C(NCCCCC)[C@](NC(=O)C1CC[N+]CC1)c1ccc(OCc2ccccc2)cc1,99.521629,1,437.58398,11
1493,125606071,O=C(NCCCCC)[C@](NC(=O)CCc1ccc(B(O)O)cc1)c1ccc(OCc2ccccc2)cc1,,0,west_nile_protease_curated_inactive.csv,O=C(NCCCCC)[C@](NC(=O)CCc1ccc(B(O)O)cc1)c1ccc(OCc2ccccc2)cc1,100,0,502.41898,14
1494,125606064,O=C(NCCCCC)[C@](NC(=O)Cc1ccc(N)cc1)c1ccc(OCc2ccccc2)cc1,,0,west_nile_protease_curated_inactive.csv,O=C(NCCCCC)[C@](NC(=O)Cc1ccc(N)cc1)c1ccc(OCc2ccccc2)cc1,100,0,459.59,12
1495,125606065,O=C(NCCCCC)[C@](NC(=O)Cc1ccc(NC(=N)N)cc1)c1ccc(OCc2ccccc2)cc1,,0,west_nile_protease_curated_inactive.csv,O=C(NCCCCC)[C@](NC(=O)Cc1ccc(NC(=[N+])N)cc1)c1ccc(OCc2ccccc2)cc1,99.114845,1,501.63098,13
1496,125606068,O=C(NCCCCC)[C@](NC(=O)C1CCC(CN)CC1)c1ccc(OCc2ccccc2)cc1,,0,west_nile_protease_curated_inactive.csv,O=C(NCCCCC)[C@](NC(=O)C1CCC(C[N+])CC1)c1ccc(OCc2ccccc2)cc1,99.918007,1,465.638,12
1497,125606063,O=C(NCCCCC)[C@](NC(=O)c1ccc(CCN)cc1)c1ccc(OCc2ccccc2)cc1,,0,west_nile_protease_curated_inactive.csv,O=C(NCCCCC)[C@](NC(=O)c1ccc(CC[N+])cc1)c1ccc(OCc2ccccc2)cc1,99.825356,1,473.617,13
1498,125606070,O=C(NCCCCC)[C@](NCc1ccc(B(O)O)cc1)c1ccc(OCc2ccccc2)cc1,,0,west_nile_protease_curated_inactive.csv,O=C(NCCCCC)[C@](NCc1ccc(B(O)O)cc1)c1ccc(OCc2ccccc2)cc1,74.414505,0,460.38199,13
1499,122277598,S=C1N(CCCC)C(=O)/C(=C/c2ccc(C(=O)O)cc2)/S1,,0,west_nile_protease_curated_inactive.csv,S=C1N(CCCC)C(=O)/C(=C/c2ccc(C(=O)[O-])cc2)/S1,99.303856,-1,321.42099,5
1500,122277599,O=C(O)c1ccc(/C=C\2/C(=O)N(CCCC)C(=O)S/2)cc1,,0,west_nile_protease_curated_inactive.csv,O=C([O-])c1ccc(/C=C\2/C(=O)N(CCCC)C(=O)S/2)cc1,99.366707,-1,305.354,5
1501,122654226,BrC1=NOC(C(=O)NCCCC)C1,<,0,west_nile_protease_curated_inactive.csv,BrC1=NO[C@](C(=O)NCCCC)C1,100,0,249.108,4
1502,122654236,O=C(NCCCC)CC#N,<,0,west_nile_protease_curated_inactive.csv,O=C(NCCCC)CC#N,100,0,140.186,4
1503,122654217,ClCC(=O)NCCCC,<,0,west_nile_protease_curated_inactive.csv,ClCC(=O)NCCCC,100,0,149.621,4
1504,122654207,[S+](CC(=O)NCCCC)(C)C,<,0,west_nile_protease_curated_inactive.csv,[S+](CC(=O)NCCCC)(C)C,100,1,176.304,5
1505,122277146,O=C(N[C@@](C(=O)N)CCCC)[C@](NC(=O)[C@](NC(=O)c1ccc(/C=C\2/C(=O)N(Cc3ccccc3)C(=O)S/2)cc1)CCCNC(=N)N)CCCCN,,0,west_nile_protease_curated_inactive.csv,O=C(N[C@@](C(=O)N)CCCC)[C@](NC(=O)[C@](NC(=O)c1ccc(/C=C\2/C(=O)N(Cc3ccccc3)C(=O)S/2)cc1)CCCNC(=[N+])N)CCCC[N+],99.861969,2,735.91101,21
1506,122277147,O=C(N[C@@](C(=O)N)CCCC)[C@](NC(=O)[C@@](NC(=O)c1ccc(/C=C\2/C(=O)N(Cc3ccccc3)C(=O)S/2)cc1)CCCNC(=N)N)CCCN,,0,west_nile_protease_curated_inactive.csv,O=C(N[C@@](C(=O)N)CCCC)[C@](NC(=O)[C@@](NC(=O)c1ccc(/C=C\2/C(=O)N(Cc3ccccc3)C(=O)S/2)cc1)CCCNC(=[N+])N)CCC[N+],99.814285,2,721.88397,20
1507,125895076,O=C(N[C@@](C(=O)N)CCCC)[C@@](NC(=O)[C@@](NC(=O)c1ccccc1)CCCNC(=N)N)CCCCN,,0,west_nile_protease_curated_inactive.csv,O=C(N[C@@](C(=O)N)CCCC)[C@@](NC(=O)[C@@](NC(=O)c1ccccc1)CCCNC(=[N+])N)CCCC[N+],99.861923,2,518.66296,18
1508,125605989,O=C(N[C@](C(=O)NCc1ccc(C(=O)N)cc1)c1ccc(OCc2ccccc2)cc1)[C@@](CC(=O)C)CCCC,,0,west_nile_protease_curated_inactive.csv,O=C(N[C@](C(=O)NCc1ccc(C(=O)N)cc1)c1ccc(OCc2ccccc2)cc1)[C@@](CC(=O)C)CCCC,100,0,543.664,15
1509,122277150,O=C(N[C@](C(=O)N)CCCC)[C@@](NC(=O)[C@@](NC(=O)c1ccc(/C=C\2/C(=O)N(Cc3ccccc3)C(=O)S/2)cc1)CCCCN)CCCCN,,0,west_nile_protease_curated_inactive.csv,O=C(N[C@](C(=O)N)CCCC)[C@@](NC(=O)[C@@](NC(=O)c1ccc(/C=C\2/C(=O)N(Cc3ccccc3)C(=O)S/2)cc1)CCCC[N+])CCCC[N+],99.836357,2,707.89697,21
1510,122276994,O=C(N[C@](C(=O)N[C@](C(=O)N[C@](C(=O)N)CCCC)CCCCN)CCCNC(=N)N)/C=C/c1ccccc1,,0,west_nile_protease_curated_inactive.csv,O=C(N[C@](C(=O)N[C@](C(=O)N[C@](C(=O)N)CCCC)CCCC[N+])CCCNC(=[N+])N)/C=C/c1ccccc1,99.862015,2,544.70099,19
1511,122277161,S=C1N(Cc2ccc(OC)cc2)C(=O)/C(=C/C(=O)N[C@](C(=O)N[C@](C(=O)N[C@](C(=O)N)CCCC)CCCCN)CCCNC(=N)N)/S1,,0,west_nile_protease_curated_inactive.csv,S=C1N(Cc2ccc(OC)cc2)C(=O)/C(=C/C(=O)N[C@](C(=O)N[C@](C(=O)N[C@](C(=O)N)CCCC)CCCC[N+])CCCNC(=[N+])N)/S1,99.862152,2,705.90601,21
1512,122277158,S=C1N(CC(=O)N[C@](C(=O)N[C@](C(=O)N[C@](C(=O)N)CCCC)CCCCN)CCCNC(=N)N)C(=O)/C(=C/c2cc(OC)c(OC)cc2)/S1,,0,west_nile_protease_curated_inactive.csv,S=C1N(CC(=O)N[C@](C(=O)N[C@](C(=O)N[C@](C(=O)N)CCCC)CCCC[N+])CCCNC(=[N+])N)C(=O)/C(=C/c2cc(OC)c(OC)cc2)/S1,99.861641,2,735.93201,22
1513,122277159,S=C1N([C@](C(=O)N[C@](C(=O)N[C@](C(=O)N[C@](C(=O)N)CCCC)CCCCN)CCCNC(=N)N)Cc2ccccc2)C(=O)/C(=C/c2cc(OC)c(OC)cc2)/S1,,0,west_nile_protease_curated_inactive.csv,S=C1N([C@](C(=O)N[C@](C(=O)N[C@](C(=O)N[C@](C(=O)N)CCCC)CCCC[N+])CCCNC(=[N+])N)Cc2ccccc2)C(=O)/C(=C/c2cc(OC)c(OC)cc2)/S1,99.861649,2,826.05701,24
1514,122276992,O=C(NC1CC1)/C(/C#N)=C/c1ccc(C(=O)N[C@](C(=O)N[C@](C(=O)N[C@](C(=O)N)CCCC)CCCCN)CCCNC(=N)N)cc1,,0,west_nile_protease_curated_inactive.csv,O=C(NC1CC1)/C(/C#N)=C/c1ccc(C(=O)N[C@](C(=O)N[C@](C(=O)N[C@](C(=O)N)CCCC)CCCC[N+])CCCNC(=[N+])N)cc1,99.861916,2,652.80096,21
1515,122276993,O=C(N[C@](C(=O)N)CCCC)[C@@](NC(=O)[C@@](NC(=O)c1ccc(/C=C/C(=O)N)cc1)CCCNC(=N)N)CCCCN,,0,west_nile_protease_curated_inactive.csv,O=C(N[C@](C(=O)N)CCCC)[C@@](NC(=O)[C@@](NC(=O)c1ccc(/C=C/C(=O)N)cc1)CCCNC(=[N+])N)CCCC[N+],99.861923,2,587.72601,20
1516,122277163,S=C1N(Cc2ccccc2)C(=O)/C(=C/c2ccc(C(=O)N[C@](C(=O)N[C@](C(=O)N[C@](C(=O)N)CCCC)CCCCN)CCCNC(=N)N)cc2)/N1,,0,west_nile_protease_curated_inactive.csv,S=C1N(Cc2ccccc2)C(=O)/C(=C/c2ccc(C(=O)N[C@](C(=O)N[C@](C(=O)N[C@](C(=O)N)CCCC)CCCC[N+])CCCNC(=[N+])N)cc2)/N1,99.861977,2,734.927,21
1517,122277162,S=C1N(c2ccccc2)C(=O)/C(=C/c2ccc(C(=O)N[C@](C(=O)N[C@](C(=O)N[C@](C(=O)N)CCCC)CCCCN)CCCNC(=N)N)cc2)/N1,,0,west_nile_protease_curated_inactive.csv,S=C1N(c2ccccc2)C(=O)/C(=C/c2ccc(C(=O)N[C@](C(=O)N[C@](C(=O)N[C@](C(=O)N)CCCC)CCCC[N+])CCCNC(=[N+])N)cc2)/N1,99.861816,2,720.89996,20
1518,122276738,O=C(N[C@](C(=O)N)CCCC)[C@@](NC(=O)[C@@](NC(=O)c1ccc(/C=C\2/C(=O)N(C(C)C)C(=O)S/2)cc1)CCCNC(=N)N)CCCCN,,0,west_nile_protease_curated_inactive.csv,O=C(N[C@](C(=O)N)CCCC)[C@@](NC(=O)[C@@](NC(=O)c1ccc(/C=C\2/C(=O)N(C(C)C)C(=O)S/2)cc1)CCCNC(=[N+])N)CCCC[N+],99.861969,2,687.867,20
1519,122276735,O=C(N[C@](C(=O)N)CCCC)[C@@](NC(=O)[C@@](NC(=O)c1ccc(/C=C\2/C(=O)N(C)C(=O)S/2)cc1)CCCNC(=N)N)CCCCN,,0,west_nile_protease_curated_inactive.csv,O=C(N[C@](C(=O)N)CCCC)[C@@](NC(=O)[C@@](NC(=O)c1ccc(/C=C\2/C(=O)N(C)C(=O)S/2)cc1)CCCNC(=[N+])N)CCCC[N+],99.861969,2,659.81299,19
1520,122276736,O=C(N[C@](C(=O)N)CCCC)[C@@](NC(=O)[C@@](NC(=O)c1ccc(/C=C\2/C(=O)N(CC)C(=O)S/2)cc1)CCCNC(=N)N)CCCCN,,0,west_nile_protease_curated_inactive.csv,O=C(N[C@](C(=O)N)CCCC)[C@@](NC(=O)[C@@](NC(=O)c1ccc(/C=C\2/C(=O)N(CC)C(=O)S/2)cc1)CCCNC(=[N+])N)CCCC[N+],99.861969,2,673.83997,20
1521,122276737,O=C(N[C@](C(=O)N)CCCC)[C@@](NC(=O)[C@@](NC(=O)c1ccc(/C=C\2/C(=O)N(CCC)C(=O)S/2)cc1)CCCNC(=N)N)CCCCN,,0,west_nile_protease_curated_inactive.csv,O=C(N[C@](C(=O)N)CCCC)[C@@](NC(=O)[C@@](NC(=O)c1ccc(/C=C\2/C(=O)N(CCC)C(=O)S/2)cc1)CCCNC(=[N+])N)CCCC[N+],99.861969,2,687.867,21
1522,122276744,O=C(N[C@](C(=O)N)CCCC)[C@@](NC(=O)[C@@](NC(=O)c1ccc(/C=C\2/C(=O)N(CCO)C(=O)S/2)cc1)CCCNC(=N)N)CCCCN,,0,west_nile_protease_curated_inactive.csv,O=C(N[C@](C(=O)N)CCCC)[C@@](NC(=O)[C@@](NC(=O)c1ccc(/C=C\2/C(=O)N(CCO)C(=O)S/2)cc1)CCCNC(=[N+])N)CCCC[N+],99.861969,2,689.83899,21
1523,122276745,O=C(N[C@](C(=O)N)CCCC)[C@@](NC(=O)[C@@](NC(=O)c1ccc(/C=C\2/C(=O)N(CCOC(=O)C)C(=O)S/2)cc1)CCCNC(=N)N)CCCCN,,0,west_nile_protease_curated_inactive.csv,O=C(N[C@](C(=O)N)CCCC)[C@@](NC(=O)[C@@](NC(=O)c1ccc(/C=C\2/C(=O)N(CCOC(=O)C)C(=O)S/2)cc1)CCCNC(=[N+])N)CCCC[N+],99.861969,2,731.87598,22
1524,122276760,O=C(N[C@](C(=O)N)CCCC)[C@@](NC(=O)[C@@](NC(=O)c1ccc(/C=C\2/C(=O)N(Cc3ccc(OC)cc3)C(=O)S/2)cc1)CCCNC(=N)N)CCCCN,,0,west_nile_protease_curated_inactive.csv,O=C(N[C@](C(=O)N)CCCC)[C@@](NC(=O)[C@@](NC(=O)c1ccc(/C=C\2/C(=O)N(Cc3ccc(OC)cc3)C(=O)S/2)cc1)CCCNC(=[N+])N)CCCC[N+],99.861969,2,765.93701,22
1525,122276757,O=C(N[C@](C(=O)N)CCCC)[C@@](NC(=O)[C@@](NC(=O)c1ccc(/C=C\2/C(=O)N(c3ccc(C)cc3)C(=O)S/2)cc1)CCCNC(=N)N)CCCCN,,0,west_nile_protease_curated_inactive.csv,O=C(N[C@](C(=O)N)CCCC)[C@@](NC(=O)[C@@](NC(=O)c1ccc(/C=C\2/C(=O)N(c3ccc(C)cc3)C(=O)S/2)cc1)CCCNC(=[N+])N)CCCC[N+],99.861969,2,735.91101,20
1526,122276734,O=C(N[C@](C(=O)N)CCCC)[C@@](NC(=O)[C@@](NC(=O)c1ccc(/C=C\2/C(=O)NC(=O)S/2)cc1)CCCNC(=N)N)CCCCN,,0,west_nile_protease_curated_inactive.csv,O=C(N[C@](C(=O)N)CCCC)[C@@](NC(=O)[C@@](NC(=O)c1ccc(/C=C\2/C(=O)[N-]C(=O)S/2)cc1)CCCNC(=[N+])N)CCCC[N+],51.405773,1,645.78601,19
1527,122276721,S=C1N(C)C(=O)/C(=C/c2ccc(C(=O)N[C@](C(=O)N[C@](C(=O)N[C@](C(=O)N)CCCC)CCCCN)CCCNC(=N)N)cc2)/S1,,0,west_nile_protease_curated_inactive.csv,S=C1N(C)C(=O)/C(=C/c2ccc(C(=O)N[C@](C(=O)N[C@](C(=O)N[C@](C(=O)N)CCCC)CCCC[N+])CCCNC(=[N+])N)cc2)/S1,99.861984,2,675.88,19
1528,122276723,S=C1N(C(=O)/C(=C/c2ccc(C(=O)N[C@](C(=O)N[C@](C(=O)N[C@](C(=O)N)CCCC)CCCCN)CCCNC(=N)N)cc2)/S1)C1CC1,,0,west_nile_protease_curated_inactive.csv,S=C1N(C(=O)/C(=C/c2ccc(C(=O)N[C@](C(=O)N[C@](C(=O)N[C@](C(=O)N)CCCC)CCCC[N+])CCCNC(=[N+])N)cc2)/S1)C1CC1,99.861984,2,701.91797,20
